name,year,selling_price,km_driven,owner,mileage(km/ltr/kg),engine,max_power,seats,fuel_CNG,fuel_Diesel,fuel_LPG,fuel_Petrol,seller_type_Dealer,seller_type_Individual,seller_type_Trustmark Dealer,transmission_Automatic,transmission_Manual,price_category
Ford EcoSport 1.5 Diesel Titanium Plus BSIV,0.780665722313759,850000,0.032255631962637726,0.0,0.5476190476190476,0.2932885906040268,0.2062564195440219,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Swift Dzire VDi,-0.5135140219958177,370000,0.07413779371443484,1.0,0.4595238095238095,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Renault KWID 1.0,1.0395016711756744,350000,0.010590750261813818,0.0,0.5478571428571428,0.12583892617449663,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Celerio VXI,0.26299382458992826,360000,0.01694545460707592,2.0,0.55,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Alto LXi,-1.548857817443479,105000,0.02753662851584609,1.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Ertiga VDI,-0.2546780731339024,625000,0.03812780242461626,2.0,0.4945238095238095,0.2093959731543624,-0.0790985327627588,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Santro Xing GLS,-1.2900218685815639,135000,0.033891332861108195,2.0,0.4266666666666667,0.15503355704697988,-0.8249380453606786,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Ertiga VDI,0.26299382458992826,700000,0.046600741551632394,2.0,0.4945238095238095,0.2093959731543624,-0.0790985327627588,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Honda Amaze S i-VTEC,1.2983376200375896,690000,0.0005515883371687504,0.0,0.4238095238095238,0.19261744966442954,-0.13672904273844208,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2
Audi Q5 35TDI Premium Plus,1.0395016711756744,3975000,0.013471549564999305,0.0,0.405,0.45100671140939597,2.697237297327922,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Lexus ES 300h,1.2983376200375896,5150000,0.008472515480059785,0.0,0.5326190476190477,0.6251677852348992,3.440279212354207,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Jaguar XF 2.0 Diesel Portfolio,0.780665722313759,3200000,0.019063689388829953,0.0,0.46023809523809517,0.46140939597315433,2.3895015644480604,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Jeep Wrangler 2016-2019 3.6 4X4,0.780665722313759,4100000,0.007201574611007364,0.0,0.22619047619047616,1.0,5.271027063232221,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Land Rover Discovery Sport TD4 SE,1.2983376200375896,4500000,0.00889616243641059,0.0,0.30547619047619046,0.46140939597315433,1.586870821145948,0.41666666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Mercedes-Benz S-Class S 350 CDI,0.780665722313759,6000000,0.015674513738023498,0.0,0.3214285714285714,0.7929530201342281,4.56575271542301,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
BMW 5 Series 520d Sport Line,1.0395016711756744,3790000,0.01249716156539245,0.0,0.5352380952380952,0.46006711409395973,2.689963543641671,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
BMW X4 M Sport X xDrive20d,1.2983376200375896,5800000,0.0031769285256747003,0.0,0.3995238095238095,0.46006711409395973,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Skoda Superb LK 1.8 TSI AT,1.0395016711756744,1864999,0.021181924170583986,0.0,0.34928571428571425,0.39395973154362407,2.402370513277582,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Mercedes-Benz E-Class E250 Edition E,0.5218297734518437,2700000,0.014827219825321886,0.0,0.3571428571428571,0.5097315436241611,3.1448529087895394,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
MG Hector Sharp AT BSIV,1.2983376200375896,1750000,0.008048868523708978,0.0,0.3323809523809524,0.2775167785234899,1.3823664386594214,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Honda City i-VTEC CVT VX,0.780665722313759,795000,0.017369101563426727,0.0,0.42857142857142855,0.2929530201342282,0.7277286068968061,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Toyota Corolla Altis 1.8 G CVT,-0.2546780731339024,625000,0.016521807650725112,0.0,0.33999999999999997,0.39395973154362407,1.2992777907818587,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Volvo XC40 D4 R-Design,1.0395016711756744,3400000,0.009319809392761398,0.0,0.42857142857142855,0.45134228187919456,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Audi Q7 35 TDI Quattro Premium,0.26299382458992826,2650000,0.022452865039636408,0.0,0.28738095238095235,0.7862416107382549,4.19115440058107,0.41666666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Maruti Ciaz ZDi,0.26299382458992826,535000,0.01694545460707592,0.0,0.6240476190476191,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1
Mercedes-Benz S-Class S 350 CDI,0.780665722313759,5850000,0.019910983301531567,0.0,0.3214285714285714,0.7929530201342281,5.326979014664923,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
BMW 5 Series 523i,-1.0311859197196485,975000,0.030586886601571897,2.0,0.2571428571428572,0.6285234899328859,1.6341502201065812,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Hyundai Elantra S,0.5218297734518437,805000,0.021139559474948905,0.0,0.3880952380952381,0.3936241610738255,1.5642102808157035,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2
Jaguar XE 2016-2019 2.0L Diesel Prestige,0.780665722313759,2625000,0.0038123989602009104,0.0,0.32380952380952377,0.46140939597315433,2.3895015644480604,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Tata Nexon 1.2 Revotron XZ Plus Dual Tone,1.0395016711756744,811000,0.004659692872902524,0.0,0.40476190476190477,0.19261744966442954,0.4731472278780114,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,2
Volkswagen Vento Petrol Highline,-0.772349970857733,375000,0.02075827721423318,0.0,0.3580952380952381,0.3268456375838926,0.3360649468678909,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Elantra SX,-0.5135140219958177,550000,0.040246037206370294,0.0,0.3880952380952381,0.3936241610738255,1.5642102808157035,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Skoda Rapid 1.6 MPI AT Elegance,0.5218297734518437,645000,0.004659692872902524,0.0,0.3404761904761905,0.3268456375838926,0.33326734929625595,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Mercedes-Benz CLA 200 CGI Sport,1.0395016711756744,2550000,0.0076252215673581715,0.0,0.3580952380952381,0.458724832214765,2.5573574187461667,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Maruti Ertiga ZXI,0.004157875728012938,599000,0.01952970104081584,0.0,0.3814285714285714,0.2513422818791946,0.05910278727601547,0.41666666666666663,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
Mercedes-Benz New C-Class C 200 AVANTGARDE,0.780665722313759,2700000,0.006777927654656558,0.0,0.35095238095238096,0.458724832214765,2.502524506342118,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Honda City V AT,0.780665722313759,875000,0.0076252215673581715,0.0,0.3714285714285714,0.2929530201342282,0.6913598384655497,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Toyota Glanza V CVT,1.2983376200375896,894999,0.004089464069654338,0.0,0.46571428571428564,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
Maruti Alto K10 VXI,-0.772349970857733,175000,0.004659692872902524,0.0,0.5702380952380952,0.12550335570469798,-0.6864569655647409,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0
Maruti Swift VXI,-0.5135140219958177,340000,0.010294197392368254,0.0,0.505,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,1
Toyota Innova Crysta 2.8 ZX AT BSIV,0.5218297734518437,1525000,0.017861802973662712,2.0,0.2704761904761904,0.7151006711409396,2.2356336980081295,0.41666666666666663,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Tata Nexon 1.5 Revotorq XZA Plus DualTone,1.0395016711756744,1025000,0.0033887520038501035,0.0,0.5119047619047619,0.2929530201342282,0.4731472278780114,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
BMW 3 Series 320d Luxury Line,0.5218297734518437,2150000,0.012708985043567853,0.0,0.5402380952380952,0.46006711409395973,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Toyota Camry 2.5 Hybrid,0.5218297734518437,1900000,0.017369101563426727,0.0,0.45619047619047615,0.6275167785234899,1.849565233122484,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,2
BMW 5 Series 520d Luxury Line,0.5218297734518437,2900000,0.00508333982925333,0.0,0.43142857142857144,0.46006711409395973,2.7531892487606244,0.24999999999999997,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,2
Toyota Camry W4 (AT),-1.2900218685815639,450000,0.03007851025395093,0.0,0.28809523809523807,0.5832214765100671,2.045397063136942,0.24999999999999997,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0,1
Maruti Ertiga BSIV ZXI Plus,0.5218297734518437,850000,0.008472515480059785,0.0,0.41666666666666663,0.2513422818791946,-0.01363474958649757,0.41666666666666663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Volvo XC90 T8 Excellence BSIV,0.780665722313759,10000000,0.012708985043567853,0.0,1.0,0.45134228187919456,8.62814414919435,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Volkswagen Vento Diesel Highline,-0.772349970857733,300000,0.04236427198812433,2.0,0.489047619047619,0.3268456375838926,0.3360649468678909,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Ford Figo Aspire 1.2 Ti-VCT Trend,1.0395016711756744,575000,0.004024222438376314,0.0,0.43238095238095237,0.19194630872483223,-0.13393144516680713,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Ford Figo Diesel LXI,-0.772349970857733,160000,0.05083721111514047,0.0,0.47619047619047616,0.2600671140939598,-0.6598797886342074,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift VXI Optional,0.26299382458992826,515000,0.015505054955483178,0.0,0.48571428571428565,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Wagon R AMT VXI,0.26299382458992826,390000,0.021181924170583986,2.0,0.48833333333333334,0.12550335570469798,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
Hyundai i20 Magna 1.2,0.5218297734518437,550000,0.005930633741954944,2.0,0.4428571428571429,0.19228187919463088,-0.27297204447707196,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti 800 Std,-3.878381357200717,40000,0.01694545460707592,2.0,0.38333333333333336,0.057718120805369116,-1.527135035841091,0.16666666666666666,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Ritz VDi,-1.0311859197196485,220000,0.05083721111514047,0.0,0.5023809523809524,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Grand i10 Magna,0.26299382458992826,425000,0.02965486329760012,0.0,0.44999999999999996,0.19228187919463088,-0.2682161286052922,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Volkswagen Ameo 1.0 MPI Trendline,1.2983376200375896,480000,0.0055069867856041375,0.0,0.46285714285714286,0.12583892617449663,-0.4640479586197498,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Grand i10 Sportz,0.004157875728012938,400000,0.025418393734092055,2.0,0.44999999999999996,0.19228187919463088,-0.2682161286052922,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift Dzire VXI,0.004157875728012938,487000,0.014827219825321886,0.0,0.45476190476190476,0.19228187919463088,-0.1619074208831582,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Xcent 1.2 Kappa S,0.5218297734518437,386000,0.018640042432479145,2.0,0.45476190476190476,0.19228187919463088,-0.2682161286052922,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Honda City 1.5 EXI,-2.325365664029225,100000,0.05083721111514047,2.0,0.30952380952380953,0.2916107382550335,0.2353514342890272,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Toyota Corolla Altis Diesel D4DG,-1.0311859197196485,300000,0.025418393734092055,0.0,0.5102380952380952,0.2483221476510067,-0.12274105488026654,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Daewoo Matiz SD,-3.619545408338802,100000,0.025418393734092055,0.0,0.44047619047619047,0.057718120805369116,-1.0795194243794735,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Toyota Fortuner 4x2 Manual,0.004157875728012938,1750000,0.012708985043567853,2.0,0.30952380952380953,0.7912751677852348,2.151705770859076,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra KUV 100 mFALCON G80 K8,0.5218297734518437,450000,0.006354280698305751,2.0,0.4321428571428571,0.19261744966442954,-0.2682161286052922,0.33333333333333337,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Tata Zest Quadrajet 1.3 75PS XM,0.780665722313759,490000,0.03812780242461626,0.0,0.5464285714285714,0.2093959731543624,-0.49202393433610087,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Honda City 1.5 S MT,-1.2900218685815639,345000,0.019910983301531567,2.0,0.40476190476190477,0.2929530201342282,0.7389189971833466,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Zen LXI,-2.325365664029225,85000,0.03812780242461626,0.0,0.4119047619047619,0.12382550335570472,-0.883687594365016,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Wagon R VXI BS IV with ABS,-1.0311859197196485,215000,0.05109139928895095,2.0,0.44999999999999996,0.12550335570469798,-0.6850581667789235,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Verna Transform SX VTVT,-1.0311859197196485,320000,0.04236427198812433,4.0,0.3857142857142857,0.3271812080536912,0.3248745565813507,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire VXI,0.5218297734518437,459999,0.025418393734092055,2.0,0.49642857142857144,0.19228187919463088,-0.23632351628865197,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai Getz GLS,-2.325365664029225,65000,0.03643321459921303,0.0,0.36428571428571427,0.24060402684563756,-0.24024015288894116,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Elite i20 Sportz Plus BSIV,1.557173568899505,720000,0.0021178111347976833,0.0,0.4428571428571429,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Ciaz 1.3 Alpha,0.780665722313759,800000,0.015674513738023498,0.0,0.6688095238095237,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Tata Tigor 1.2 Revotron XZ,1.2983376200375896,520000,0.005930633741954944,0.0,0.48333333333333334,0.1929530201342282,-0.21226417717259008,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Ertiga VDI,0.26299382458992826,580000,0.02965486329760012,0.0,0.4945238095238095,0.2093959731543624,-0.0790985327627588,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Honda City i VTEC S,0.26299382458992826,600000,0.021181924170583986,0.0,0.4142857142857142,0.2929530201342282,0.7193358141819007,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Honda Brio S MT,0.004157875728012938,290000,0.025418393734092055,2.0,0.4619047619047618,0.19261744966442954,-0.13393144516680713,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Wagon R LXI CNG,0.5218297734518437,360000,0.021181924170583986,0.0,0.6333333333333333,0.12550335570469798,-0.9351633896831021,0.24999999999999997,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Swift Dzire VXI,0.780665722313759,550000,0.021181924170583986,0.0,0.49642857142857144,0.19228187919463088,-0.23632351628865197,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Hyundai i20 Sportz 1.2,-0.2546780731339024,375000,0.02965486329760012,0.0,0.44047619047619047,0.19228187919463088,-0.24443654924639396,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Wagon R AMT VXI,1.0395016711756744,420000,0.014827219825321886,0.0,0.48833333333333334,0.12550335570469798,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
Maruti Swift Dzire VXI 1.2,0.780665722313759,550000,0.008472515480059785,0.0,0.505,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Alto 800 LXI,1.0395016711756744,270000,0.008472515480059785,0.0,0.588095238095238,0.057718120805369116,-1.2389824859626748,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire AMT VXI BS IV,1.0395016711756744,700000,0.0033040226125799423,0.0,0.5238095238095237,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Maruti Swift VXI Optional,0.780665722313759,500000,0.008472515480059785,0.0,0.48571428571428565,0.19228187919463088,-0.27381132374856254,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Tata Hexa XE,1.2983376200375896,1250000,0.006354280698305751,0.0,0.41904761904761906,0.5218120805369127,1.5765197101308979,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai i20 Magna,-0.2546780731339024,320000,0.013292346902462913,2.0,0.44047619047619047,0.19228187919463088,-0.24443654924639396,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Swift Dzire VDI,1.0395016711756744,700000,0.021181924170583986,0.0,0.6761904761904761,0.2093959731543624,-0.49146441482177394,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Wagon R VXI BS IV,0.26299382458992826,290000,0.025418393734092055,0.0,0.48833333333333334,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Toyota Corolla Altis 1.8 VL AT,-0.5135140219958177,550000,0.04236427198812433,0.0,0.3459523809523809,0.39261744966442946,1.301236109082003,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1
Honda Brio S MT,-0.5135140219958177,265000,0.025418393734092055,0.0,0.4619047619047618,0.19261744966442954,-0.13393144516680713,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Baleno Alpha Automatic,1.0395016711756744,830000,0.0021178111347976833,0.0,0.5095238095238095,0.19228187919463088,-0.2374425553173062,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,2
Tata Safari Storme EX,0.780665722313759,800000,0.025418393734092055,0.0,0.3357142857142857,0.5218120805369127,1.5765197101308979,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Maruti Alto LXi,-0.772349970857733,160000,0.010590750261813818,2.0,0.469047619047619,0.057718120805369116,-1.266958461679026,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Renault KWID RXT,1.0395016711756744,335000,0.012708985043567853,0.0,0.5992857142857143,0.05872483221476513,-1.0711266316645682,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Datsun GO T BSIV,0.780665722313759,329000,0.033891332861108195,2.0,0.4911904761904761,0.19261744966442954,-0.6878557643505584,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Vitara Brezza VDi Option,0.780665722313759,775000,0.03177309807935416,0.0,0.5785714285714285,0.2093959731543624,-0.08637228644901021,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Hyundai Xcent 1.2 VTVT SX,1.557173568899505,524000,0.013556278956269466,0.0,0.4795238095238095,0.19228187919463088,-0.2721327652055814,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Maruti Alto 800 LXI,0.26299382458992826,245000,0.01694545460707592,0.0,0.5414285714285714,0.057718120805369116,-1.2389824859626748,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai i20 1.2 Sportz,-0.5135140219958177,275000,0.03939874329366868,2.0,0.40476190476190477,0.19228187919463088,-0.3241680800379944,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Tata Zest Revotron 1.2 XT,1.0395016711756744,520000,0.025418393734092055,0.0,0.41833333333333333,0.19093959731543622,-0.08077709130573991,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Nissan Sunny XL,0.004157875728012938,550000,0.015674513738023498,0.0,0.4035714285714285,0.2932885906040268,0.17100669014141978,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Ford EcoSport 1.5 Petrol Titanium Plus BSIV,1.0395016711756744,910000,0.006354280698305751,0.0,0.40476190476190477,0.2929530201342282,0.8329182755902862,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,2
Nissan Micra Active XV S,0.26299382458992826,300000,0.033891332861108195,0.0,0.464047619047619,0.19261744966442954,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Wagon R LXI Optional,0.5218297734518437,350000,0.0593101502421566,0.0,0.48833333333333334,0.12550335570469798,-0.6867367253219042,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,1
Mahindra Ssangyong Rexton RX5,-0.2546780731339024,900000,0.02965486329760012,0.0,0.30547619047619046,0.6953020134228187,1.969861928702794,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra Quanto C8,-0.2546780731339024,300000,0.05083721111514047,2.0,0.40976190476190477,0.2916107382550335,0.2353514342890272,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Ritz LDi,-1.0311859197196485,250000,0.046600741551632394,2.0,0.5023809523809524,0.2093959731543624,-0.4948215319077358,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0
Hyundai Creta 1.6 CRDi SX Plus Dual Tone,0.780665722313759,1100000,0.015674513738023498,0.0,0.4683333333333333,0.3214765100671141,0.9683219980574256,0.24999999999999997,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Renault KWID RXT,0.5218297734518437,270000,0.018640042432479145,0.0,0.5992857142857143,0.05872483221476513,-1.0711266316645682,0.24999999999999997,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0
Maruti Ertiga VDI,0.26299382458992826,640000,0.033891332861108195,0.0,0.4945238095238095,0.2093959731543624,-0.0790985327627588,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
Mahindra XUV500 W4,0.26299382458992826,650000,0.0529554458968945,0.0,0.35952380952380947,0.5218120805369127,1.3543904629430703,0.41666666666666663,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,2
